UserID,ChargerCompany,ChargerType,StartHour,StartDayOfWeek,IsWeekend,Duration,Demand
38,0,0,19,6,1,829,10.38
38,0,0,11,0,0,183,8.22
38,0,0,18,0,0,829,11.78
38,0,0,20,1,0,105,6.44
38,0,0,22,1,0,598,4.31
38,0,0,19,2,0,18,1.12
38,0,0,20,2,0,734,9.45
38,0,0,10,3,0,335,9.02
38,0,0,16,3,0,54,1.96
38,0,0,22,3,0,600,8.73
38,0,0,10,4,0,198,9.33
38,0,0,15,4,0,178,6.23
38,0,0,20,4,0,776,9.3
38,0,0,11,5,1,52,3.19
38,0,0,13,5,1,169,6.95
38,0,0,17,5,1,40,2.55
38,0,0,19,5,1,870,3.37
38,0,0,10,6,1,26,1.54
38,0,0,12,6,1,83,5.18
38,0,0,15,6,1,77,4.81
38,0,0,18,6,1,13,0.8
38,0,0,18,6,1,814,9.42
38,0,0,10,0,0,281,9.05
38,0,0,18,0,0,5,0.28
38,0,0,20,0,0,727,11.85
38,0,0,20,1,0,99,6.21
38,0,0,22,1,0,602,5.56
38,0,0,14,2,0,28,1.74
38,0,0,15,2,0,197,11.75
38,0,0,20,2,0,735,10.17
38,0,0,20,3,0,113,7.07
38,0,0,22,3,0,490,3.78
38,0,0,13,4,0,35,2.17
38,0,0,15,4,0,21,1.31
38,0,0,16,4,0,155,9.8
38,0,0,20,4,0,708,11.37
38,0,0,16,5,1,83,5.23
38,0,0,18,5,1,882,8.44
38,0,0,9,6,1,27,1.41
38,0,0,13,6,1,93,5.83
38,0,0,18,6,1,67,4.2
38,0,0,20,6,1,708,11.39
38,0,0,20,0,0,660,11.74
38,0,0,19,1,0,118,7.41
38,0,0,22,1,0,598,4.13
38,0,0,19,2,0,73,4.6
38,0,0,21,2,0,655,8.34
38,0,0,19,3,0,767,9.35
627,0,0,12,4,0,152,9.79
627,0,0,12,1,0,68,4.94
627,0,0,13,4,0,221,10.97
627,0,0,17,6,1,147,10.78
627,0,0,12,1,0,246,10.96
627,0,0,12,2,0,198,7.68
627,0,0,12,3,0,189,10.52
627,0,0,11,4,0,264,6.37
627,0,0,13,0,0,175,11.12
627,0,0,12,1,0,158,11.12
627,0,0,12,2,0,137,7.02
627,0,0,12,3,0,107,7.48
627,0,0,12,4,0,304,11.68
627,0,0,11,0,0,203,11.17
627,0,0,12,1,0,170,9.28
627,0,0,12,2,0,240,7.11
627,0,0,12,3,0,161,11.19
627,0,0,12,4,0,131,7.16
627,0,0,12,0,0,256,11.04
627,0,0,11,1,0,153,10.98
627,0,0,13,2,0,230,10.97
627,0,0,17,3,0,64,4.75
627,0,0,12,4,0,159,11.04
627,0,0,15,0,0,121,9.0
627,0,0,12,1,0,186,9.47
627,0,0,13,2,0,140,10.34
627,0,0,12,3,0,186,11.14
627,0,0,12,0,0,172,11.12
627,0,0,12,1,0,233,6.85
627,0,0,12,2,0,131,8.33
627,0,0,12,3,0,114,7.38
627,0,0,12,4,0,118,7.66
627,0,0,13,0,0,162,11.12
627,0,0,12,2,0,360,11.02
627,0,0,11,3,0,175,8.09
627,0,0,14,4,0,254,10.93
627,0,0,12,0,0,200,11.06
627,0,0,13,1,0,174,10.74
627,0,0,12,2,0,181,11.0
627,0,0,12,3,0,188,10.98
627,0,0,12,4,0,230,8.07
627,0,0,11,0,0,183,11.91
627,0,0,12,2,0,159,11.26
627,0,0,12,3,0,201,8.58
627,0,0,15,4,0,136,8.85
627,0,0,12,1,0,246,11.24
627,0,0,12,2,0,163,10.81
627,0,0,12,0,0,179,11.08
627,0,0,12,0,0,163,11.26
627,0,0,12,1,0,160,11.36
627,0,0,12,2,0,201,10.5
627,0,0,12,3,0,165,10.99
627,0,0,12,4,0,255,11.18
627,0,0,12,0,0,154,10.95
627,0,0,12,1,0,192,10.49
627,0,0,12,2,0,163,9.85
627,0,0,12,3,0,162,10.54
627,0,0,13,4,0,172,11.0
627,0,0,12,0,0,177,11.07
627,0,0,12,1,0,167,10.97
627,0,0,12,2,0,168,10.97
627,0,0,12,3,0,171,10.64
627,0,0,12,4,0,173,11.17
627,0,0,11,0,0,153,11.11
627,0,0,12,2,0,182,11.13
627,0,0,12,3,0,199,11.16
627,0,0,12,4,0,179,10.42
627,0,0,12,0,0,160,10.98
627,0,0,12,1,0,133,8.04
627,0,0,12,2,0,140,9.77
627,0,0,12,3,0,209,8.26
627,0,0,13,4,0,140,10.23
627,0,0,12,3,0,184,11.07
627,0,0,13,4,0,173,11.15
627,0,0,10,5,1,45,5.02
627,0,0,12,0,0,173,10.95
627,0,0,12,1,0,155,10.67
627,0,0,12,2,0,156,11.13
627,0,0,12,3,0,168,9.91
627,0,0,11,4,0,170,11.3
627,0,0,13,0,0,158,11.59
627,0,0,8,1,0,149,8.88
627,0,0,14,2,0,184,11.14
627,0,0,11,3,0,165,11.02
627,0,0,11,4,0,181,11.08
627,0,0,11,0,0,187,10.88
627,0,0,12,1,0,153,10.05
627,0,0,12,3,0,172,11.07
627,0,0,12,4,0,155,10.85
627,0,0,13,0,0,303,11.06
627,0,0,12,3,0,156,11.19
627,0,0,13,4,0,154,11.06
627,0,0,12,0,0,148,10.92
627,0,0,12,1,0,150,8.37
627,0,0,12,3,0,149,10.95
627,0,0,12,4,0,105,6.58
627,0,0,12,0,0,160,10.9
627,0,0,12,1,0,153,8.27
627,0,0,12,2,0,177,10.79
627,0,0,14,3,0,176,10.93
627,0,0,12,4,0,147,8.53
627,0,0,12,0,0,147,10.88
627,0,0,12,1,0,152,8.01
627,0,0,12,2,0,155,10.94
627,0,0,12,3,0,113,8.12
627,0,0,12,4,0,98,7.03
627,0,0,12,0,0,173,10.99
627,0,0,12,1,0,138,6.63
627,0,0,12,2,0,126,7.19
627,0,0,12,4,0,154,10.98
627,0,0,12,0,0,59,4.38
627,0,0,12,0,0,198,10.98
627,0,0,12,1,0,178,10.85
627,0,0,12,2,0,174,10.34
627,0,0,12,3,0,128,7.02
627,0,0,12,4,0,152,10.84
627,0,0,13,6,1,51,5.89
627,0,0,12,0,0,152,10.72
627,0,0,12,1,0,198,10.99
627,0,0,11,2,0,139,6.98
627,0,0,13,4,0,148,10.8
627,0,0,12,0,0,164,10.84
627,0,0,12,2,0,355,10.91
627,0,0,12,3,0,210,9.7
627,0,0,12,4,0,228,9.73
627,0,0,11,0,0,187,10.89
627,0,0,12,1,0,142,7.59
627,0,0,14,2,0,198,9.38
627,0,0,12,4,0,162,10.87
627,0,0,15,0,0,256,10.87
627,0,0,11,1,0,180,7.22
627,0,0,15,2,0,172,10.63
627,0,0,12,3,0,166,10.15
627,0,0,13,4,0,95,6.89
627,0,0,12,0,0,153,10.79
627,0,0,12,1,0,142,9.17
627,0,0,12,2,0,148,6.58
627,0,0,12,3,0,197,10.89
627,0,0,12,0,0,183,10.8
627,0,0,12,1,0,109,6.76
627,0,0,12,2,0,235,6.53
627,0,0,12,3,0,179,8.6
627,0,0,11,4,0,195,10.8
627,0,0,12,5,1,49,5.39
627,0,0,12,0,0,158,10.78
627,0,0,12,1,0,162,7.13
627,0,0,13,3,0,199,10.99
627,0,0,12,4,0,130,6.68
627,0,0,12,1,0,196,10.85
627,0,0,12,2,0,196,10.89
627,0,0,12,3,0,133,6.65
627,0,0,12,4,0,180,9.06
627,0,0,12,0,0,197,10.97
627,0,0,11,2,0,147,10.9
627,0,0,11,4,0,169,10.85
627,0,0,11,6,1,48,5.28
627,0,0,11,1,0,193,11.05
627,0,0,12,2,0,127,6.29
627,0,0,12,3,0,180,10.54
627,0,0,12,5,1,58,6.3
627,0,0,17,5,1,71,7.54
627,0,0,12,5,1,91,9.75
106,0,0,21,3,0,210,10.15
106,0,0,18,1,0,631,66.27
106,0,0,22,0,0,210,10.36
106,0,0,18,2,0,210,10.06
106,0,0,20,3,0,631,67.21
106,0,0,20,3,0,210,10.25
106,0,0,16,1,0,481,50.24
106,0,0,13,2,0,210,9.83
106,0,0,20,3,0,210,10.07
106,0,0,18,4,0,210,10.2
106,0,0,13,5,1,296,32.52
106,0,0,11,6,1,190,20.58
106,0,0,18,6,1,270,27.19
106,0,0,18,1,0,210,10.3
106,0,0,19,2,0,210,10.29
106,0,0,20,2,0,571,60.88
106,0,0,16,5,1,571,59.31
106,0,0,16,5,1,210,10.5
106,0,0,20,0,0,210,10.18
106,0,0,19,1,0,210,10.57
106,0,0,18,2,0,541,57.2
106,0,0,18,2,0,210,10.07
106,0,0,15,5,1,31,1.79
106,0,0,20,3,0,556,58.94
106,0,0,16,5,1,421,43.4
106,0,0,20,6,1,316,31.53
106,0,0,11,1,0,210,10.49
106,0,0,18,2,0,616,63.54
106,0,0,21,2,0,225,10.84
106,0,0,20,3,0,210,10.26
106,0,0,22,4,0,210,10.55
106,0,0,13,5,1,72,7.89
106,0,0,14,5,1,150,7.23
106,0,0,22,5,1,519,57.34
106,0,0,17,6,1,255,25.79
106,0,0,20,0,0,210,10.07
106,0,0,21,0,0,195,19.39
106,0,0,18,1,0,210,10.77
106,0,0,12,2,0,194,21.39
106,0,0,20,3,0,210,10.22
106,0,0,20,3,0,270,27.95
106,0,0,14,6,1,210,10.21
106,0,0,16,6,1,451,46.91
106,0,0,20,0,0,210,10.15
106,0,0,18,1,0,210,10.75
106,0,0,18,2,0,210,10.24
106,0,0,20,3,0,210,10.7
106,0,0,20,3,0,646,67.97
106,0,0,13,5,1,192,21.02
106,0,0,17,5,1,225,21.53
106,0,0,10,6,1,210,10.49
106,0,0,15,6,1,75,5.45
106,0,0,21,0,0,210,10.3
106,0,0,19,1,0,210,10.58
106,0,0,19,2,0,65,7.14
106,0,0,20,2,0,210,10.71
106,0,0,20,3,0,210,10.33
106,0,0,20,3,0,601,63.48
106,0,0,18,4,0,180,17.54
106,0,0,16,5,1,210,10.71
106,0,0,17,6,1,210,10.43
106,0,0,19,6,1,391,39.79
106,0,0,20,0,0,210,10.12
106,0,0,19,1,0,210,10.65
106,0,0,18,2,0,210,10.25
106,0,0,18,2,0,104,11.38
106,0,0,20,2,0,361,37.79
106,0,0,22,3,0,210,10.07
106,0,0,19,4,0,601,63.86
106,0,0,13,5,1,556,50.72
106,0,0,20,0,0,210,10.36
106,0,0,19,1,0,331,33.33
106,0,0,19,2,0,210,10.69
106,0,0,20,3,0,210,10.3
106,0,0,20,4,0,556,52.41
106,0,0,16,5,1,210,10.4
106,0,0,19,6,1,541,56.8
106,0,0,20,4,0,586,61.91
106,0,0,18,5,1,556,58.35
106,0,0,20,6,1,225,10.95
106,0,0,20,0,0,210,10.12
106,0,0,18,1,0,210,10.74
106,0,0,18,2,0,541,57.18
106,0,0,20,3,0,210,10.47
106,0,0,17,5,1,511,54.04
106,0,0,6,6,1,488,55.41
106,0,0,20,0,0,210,10.28
106,0,0,18,2,0,210,10.28
106,0,0,18,5,1,646,68.45
106,0,0,14,6,1,210,10.45
106,0,0,20,0,0,210,10.07
106,0,0,19,1,0,225,10.42
106,0,0,18,2,0,511,53.58
106,0,0,15,5,1,616,64.56
106,0,0,20,0,0,195,9.93
106,0,0,20,1,0,210,10.46
106,0,0,18,2,0,210,10.39
106,0,0,14,5,1,210,10.73
106,0,0,19,1,0,210,10.4
106,0,0,19,2,0,210,10.75
106,0,0,17,6,1,210,10.25
106,0,0,21,0,0,210,10.15
106,0,0,19,3,0,646,67.45
106,0,0,17,5,1,391,40.3
106,0,0,20,0,0,210,10.2
106,0,0,16,2,0,526,55.05
106,0,0,19,0,0,421,43.27
106,0,0,18,2,0,210,10.18
106,0,0,15,5,1,97,10.66
106,0,0,0,2,0,210,10.18
106,0,0,12,5,1,296,32.27
106,0,0,18,6,1,225,23.12
106,0,0,20,0,0,210,10.45
106,0,0,18,1,0,74,8.18
106,0,0,18,2,0,210,10.22
106,0,0,20,3,0,210,10.53
106,0,0,15,6,1,466,47.88
106,0,0,20,0,0,210,10.31
106,0,0,21,1,0,210,10.55
106,0,0,18,2,0,210,10.39
106,0,0,18,3,0,526,55.5
106,0,0,20,5,1,300,30.19
106,0,0,20,0,0,210,10.5
106,0,0,18,2,0,285,28.93
106,0,0,20,3,0,210,10.68
106,0,0,12,6,1,151,16.27
106,0,0,15,6,1,175,19.15
106,0,0,19,6,1,225,11.03
106,0,0,20,3,0,210,10.27
106,0,0,18,4,0,210,10.37
106,0,0,23,5,1,412,44.62
106,0,0,18,2,0,225,10.76
106,0,0,20,3,0,210,10.43
106,0,0,15,6,1,210,10.52
106,0,0,18,2,0,210,10.54
106,0,0,20,3,0,210,10.57
106,0,0,18,4,0,225,10.87
106,0,0,19,5,1,30,1.32
106,0,0,20,3,0,210,10.46
106,0,0,19,4,0,225,10.74
106,0,0,14,6,1,511,49.88
106,0,0,18,1,0,331,33.0
106,0,0,18,2,0,210,10.53
106,0,0,20,3,0,210,10.24
106,0,0,20,0,0,210,10.2
106,0,0,18,1,0,421,42.11
106,0,0,20,2,0,210,10.51
106,0,0,18,4,0,99,10.79
106,0,0,15,6,1,210,10.16
106,0,0,21,2,0,225,10.74
106,0,0,21,4,0,496,51.13
106,0,0,18,0,0,210,10.37
106,0,0,18,1,0,210,10.41
106,0,0,20,2,0,225,10.83
106,0,0,20,3,0,210,10.19
106,0,0,19,5,1,346,35.29
106,0,0,16,6,1,210,10.69
106,0,0,18,4,0,210,10.1
106,0,0,11,6,1,306,33.57
1228,1,0,18,4,0,68,7.52
1228,1,0,17,5,1,54,5.9
1228,1,0,18,2,0,123,13.57
1228,1,0,18,3,0,69,7.65
1228,1,0,17,4,0,55,6.06
1228,1,0,16,0,0,65,7.11
1228,1,0,18,1,0,78,8.7
1228,1,0,18,3,0,133,14.72
1228,1,0,18,4,0,58,6.46
1228,1,0,18,0,0,52,5.69
1228,1,0,18,1,0,58,6.4
1228,1,0,18,2,0,43,4.71
1228,1,0,18,3,0,53,5.88
1228,1,0,18,4,0,53,5.83
1228,1,0,17,5,1,53,5.83
1228,1,0,18,1,0,98,10.84
1228,1,0,18,4,0,140,15.59
1228,1,0,17,0,0,92,10.24
1228,1,0,18,1,0,54,5.93
1228,1,0,18,2,0,38,4.22
1228,1,0,18,3,0,68,7.55
1228,1,0,19,4,0,64,7.1
1228,1,0,18,0,0,79,8.64
1228,1,0,18,1,0,49,5.36
1228,1,0,14,2,0,73,7.94
1228,1,0,17,5,1,119,13.18
1228,1,0,9,0,0,22,2.36
1228,1,0,17,1,0,108,11.84
1228,1,0,17,2,0,35,3.85
1228,1,0,17,3,0,72,7.87
1228,1,0,18,4,0,69,7.6
1228,1,0,17,5,1,47,5.22
1228,1,0,18,0,0,78,8.47
1228,1,0,18,1,0,52,5.56
1228,1,0,18,3,0,84,9.26
1228,1,0,17,5,1,52,5.71
1228,1,0,18,0,0,42,4.66
1228,1,0,18,1,0,61,6.69
1228,1,0,17,3,0,113,12.4
1228,1,0,18,4,0,37,4.06
1228,1,0,17,6,1,83,9.21
1228,1,0,18,1,0,38,4.08
1228,1,0,17,2,0,41,4.5
1228,1,0,18,4,0,80,8.7
1228,1,0,17,5,1,62,6.79
1228,1,0,17,3,0,172,18.97
1228,1,0,17,4,0,92,10.08
1228,1,0,17,6,1,51,5.54
1228,1,0,17,0,0,76,8.4
1228,1,0,17,1,0,40,4.4
1228,1,0,20,1,0,5,0.57
1228,1,0,17,5,1,124,13.54
1228,1,0,18,1,0,166,18.42
1228,1,0,17,2,0,62,6.71
1228,1,0,17,3,0,97,10.63
1228,1,0,17,4,0,78,8.52
1228,1,0,17,2,0,188,20.77
1228,1,0,17,4,0,158,17.42
1228,1,0,17,6,1,46,5.0
1228,1,0,17,1,0,130,14.09
1228,1,0,18,2,0,78,8.47
1228,1,0,17,4,0,150,16.47
1228,1,0,16,5,1,45,4.88
1228,1,0,18,0,0,79,8.54
1228,1,0,18,1,0,51,5.51
1228,1,0,18,3,0,88,9.58
1228,1,0,17,4,0,52,5.68
1228,1,0,16,5,1,58,6.32
1228,1,0,17,0,0,56,6.12
1228,1,0,17,1,0,82,8.95
1228,1,0,18,2,0,51,5.5
1228,1,0,17,4,0,124,13.51
1228,1,0,16,5,1,53,5.71
1228,1,0,16,0,0,78,8.49
1228,1,0,17,3,0,90,9.84
1228,1,0,17,4,0,80,8.73
1228,1,0,17,5,1,71,7.77
1228,1,0,18,1,0,120,13.22
1228,1,0,18,2,0,53,5.83
1228,1,0,15,6,1,168,18.55
1228,1,0,18,2,0,151,16.32
1228,1,0,18,4,0,114,12.56
1228,1,0,17,5,1,65,7.13
1228,1,0,16,6,1,61,6.73
1228,1,0,17,0,0,65,7.08
1228,1,0,17,1,0,43,4.64
1228,1,0,17,2,0,75,8.21
1228,1,0,17,3,0,90,9.76
1228,1,0,18,4,0,43,4.67
1228,1,0,17,5,1,30,3.27
1228,1,0,17,2,0,151,16.53
1228,1,0,18,3,0,58,6.31
1228,1,0,18,4,0,130,14.43
1228,1,0,18,5,1,58,6.34
1228,1,0,18,0,0,51,5.63
1228,1,0,17,3,0,74,8.16
1228,1,0,17,0,0,181,20.07
1228,1,0,17,4,0,144,15.89
1228,1,0,18,6,1,109,11.88
1228,1,0,18,0,0,53,5.76
1228,1,0,19,1,0,37,4.03
1228,1,0,18,4,0,31,3.39
1228,1,0,17,5,1,35,3.83
1228,1,0,18,0,0,40,4.36
1228,1,0,18,3,0,146,16.06
1228,1,0,18,4,0,53,5.92
1228,1,0,18,2,0,191,21.15
1228,1,0,18,4,0,136,15.08
1228,1,0,18,5,1,41,4.54
1228,1,0,18,1,0,86,9.48
1228,1,0,18,4,0,164,18.34
1228,1,0,17,5,1,46,5.1
1228,1,0,18,0,0,57,6.23
1228,1,0,18,2,0,62,6.91
1228,1,0,17,6,1,186,20.76
1228,1,0,18,0,0,64,7.08
1228,1,0,19,1,0,44,4.89
1228,1,0,18,2,0,41,4.57
1228,1,0,17,5,1,111,12.43
1228,1,0,19,4,0,186,20.76
1228,1,0,9,5,1,17,1.71
1228,1,0,17,5,1,77,8.72
1228,1,0,17,1,0,108,11.9
1228,1,0,17,2,0,42,4.59
1228,1,0,18,3,0,50,5.57
1228,1,0,17,6,1,136,15.06
1228,1,0,18,2,0,175,19.32
1228,1,0,17,5,1,154,17.1
1228,1,0,20,1,0,118,13.06
1228,1,0,17,5,1,103,11.54
1228,1,0,17,0,0,75,8.29
1228,1,0,17,4,0,247,27.35
1228,1,0,17,0,0,88,9.72
1228,1,0,17,2,0,51,5.58
1228,1,0,16,5,1,63,6.88
1228,1,0,18,0,0,62,6.72
1228,1,0,18,2,0,114,12.58
1228,1,0,17,3,0,70,7.64
1228,1,0,18,4,0,66,7.34
1228,1,0,17,6,1,105,11.69
1228,1,0,19,0,0,70,7.61
1228,1,0,18,1,0,89,9.73
1228,1,0,18,3,0,152,16.82
1228,1,0,17,5,1,36,3.84
1228,1,0,17,1,0,135,14.72
1228,1,0,18,2,0,0,0.01
1228,1,0,17,3,0,160,17.59
1228,1,0,17,4,0,69,7.52
1228,1,0,17,1,0,145,15.89
1228,1,0,17,3,0,66,7.24
1228,1,0,17,5,1,127,14.12
1228,1,0,18,0,0,71,7.73
1228,1,0,17,1,0,74,8.06
1225,1,0,17,5,1,206,22.92
1225,1,0,18,1,0,88,9.72
1225,1,0,17,2,0,85,9.42
1225,1,0,18,4,0,185,20.76
1225,1,0,9,2,0,23,2.56
1225,1,0,18,2,0,92,10.23
1225,1,0,18,3,0,102,11.4
1225,1,0,17,5,1,177,19.67
1225,1,0,17,0,0,75,8.25
1225,1,0,17,2,0,77,8.46
1225,1,0,17,4,0,155,17.16
1225,1,0,16,5,1,78,8.69
1225,1,0,18,0,0,97,10.87
1225,1,0,17,1,0,105,11.55
1225,1,0,17,1,0,171,18.95
1225,1,0,14,2,0,110,12.14
1225,1,0,17,3,0,88,9.67
1225,1,0,17,0,0,177,19.85
1225,1,0,17,3,0,166,18.48
1225,1,0,17,0,0,108,11.95
1225,1,0,17,3,0,100,11.06
1225,1,0,16,5,1,82,9.11
1225,1,0,17,0,0,115,12.76
1225,1,0,17,1,0,126,14.0
1225,1,0,17,2,0,145,16.3
1225,1,0,17,5,1,108,11.96
1225,1,0,18,1,0,115,12.72
1225,1,0,17,3,0,186,20.76
1225,1,0,17,4,0,92,10.27
1225,1,0,16,5,1,78,8.65
1225,1,0,17,1,0,79,8.74
1225,1,0,17,4,0,204,22.69
1225,1,0,19,5,1,101,11.14
1225,1,0,18,0,0,132,14.64
1225,1,0,18,1,0,98,10.93
1225,1,0,17,2,0,84,9.36
1225,1,0,17,3,0,91,10.02
1225,1,0,17,4,0,112,12.51
1225,1,0,17,1,0,118,12.96
1225,1,0,17,2,0,117,13.0
1225,1,0,17,4,0,145,16.13
1225,1,0,16,6,1,120,13.45
1225,1,0,17,1,0,185,20.76
1225,1,0,17,2,0,146,16.07
1225,1,0,17,3,0,114,12.65
1225,1,0,17,4,0,109,11.97
1225,1,0,17,5,1,121,13.42
1225,1,0,17,0,0,142,15.73
1225,1,0,17,1,0,116,12.73
1225,1,0,17,5,1,167,18.59
1225,1,0,17,0,0,35,3.89
1225,1,0,17,1,0,97,10.77
1225,1,0,17,2,0,96,10.63
1225,1,0,17,3,0,107,11.77
1225,1,0,16,5,1,91,10.15
1225,1,0,18,0,0,101,11.26
1225,1,0,17,1,0,104,11.57
1225,1,0,17,3,0,166,18.45
1225,1,0,17,4,0,98,10.87
1225,1,0,17,5,1,92,10.15
1225,1,0,16,2,0,124,13.8
1225,1,0,16,5,1,92,10.12
1225,1,0,18,1,0,137,15.24
1225,1,0,17,3,0,186,20.76
1225,1,0,17,4,0,88,9.8
1225,1,0,17,2,0,131,14.34
1225,1,0,17,4,0,185,20.77
1225,1,0,17,5,1,104,11.47
1225,1,0,17,2,0,125,13.91
1225,1,0,18,3,0,147,16.31
1225,1,0,18,4,0,101,11.19
1225,1,0,17,2,0,120,13.45
1225,1,0,17,4,0,156,17.39
1225,1,0,18,5,1,114,12.58
1225,1,0,17,0,0,101,11.15
1225,1,0,17,1,0,84,9.32
1225,1,0,17,3,0,112,12.48
1225,1,0,15,6,1,149,16.82
1225,1,0,18,0,0,99,11.0
1225,1,0,17,3,0,148,16.46
1225,1,0,17,5,1,135,15.05
1225,1,0,17,1,0,110,12.3
1225,1,0,17,1,0,86,9.71
1225,1,0,17,4,0,111,12.5
1225,1,0,17,5,1,88,9.77
1225,1,0,17,2,0,187,20.68
1225,1,0,17,3,0,63,7.08
1225,1,0,17,4,0,87,9.77
1225,1,0,16,5,1,110,12.29
1225,1,0,17,0,0,60,6.68
1225,1,0,17,1,0,101,11.32
1225,1,0,17,3,0,154,17.28
1225,1,0,17,2,0,143,15.96
1225,1,0,17,4,0,139,15.55
1225,1,0,17,5,1,67,7.5
1225,1,0,17,0,0,25,2.74
1225,1,0,13,1,0,128,14.33
1225,1,0,17,2,0,68,7.68
1225,1,0,17,3,0,99,11.03
1225,1,0,17,4,0,79,8.86
1225,1,0,17,5,1,82,9.22
1225,1,0,17,5,1,142,15.92
1225,1,0,17,1,0,160,17.99
1225,1,0,18,2,0,83,9.23
1225,1,0,17,4,0,66,7.44
1225,1,0,17,3,0,180,20.18
1225,1,0,18,4,0,108,12.1
1225,1,0,17,0,0,140,15.91
1225,1,0,17,3,0,73,8.21
1225,1,0,17,4,0,76,8.43
1225,1,0,16,5,1,53,5.91
1225,1,0,17,1,0,0,0.01
1225,1,0,17,3,0,134,15.02
1225,1,0,17,5,1,176,19.64
1225,1,0,17,1,0,93,10.41
1225,1,0,17,3,0,89,9.88
1225,1,0,15,6,1,149,16.72
1225,1,0,17,1,0,143,15.84
1225,1,0,17,3,0,170,18.96
1225,1,0,17,4,0,102,11.41
1225,1,0,17,5,1,105,11.78
1225,1,0,17,0,0,83,9.32
1225,1,0,17,1,0,94,10.59
1225,1,0,17,3,0,141,15.69
1225,1,0,18,4,0,109,12.29
1225,1,0,17,5,1,106,11.87
1225,1,0,17,0,0,145,16.17
1225,1,0,18,2,0,147,16.32
1225,1,0,19,3,0,147,16.46
1225,1,0,17,4,0,634,9.1
1225,1,0,17,2,0,148,16.49
1225,1,0,17,4,0,137,15.29
1225,1,0,17,2,0,3,0.01
1225,1,0,17,3,0,124,13.76
1225,1,0,17,5,1,128,14.26
1225,1,0,18,0,0,130,14.49
1225,1,0,17,1,0,136,15.05
434,1,0,9,2,0,124,14.28
434,1,0,9,4,0,173,20.04
434,1,0,16,4,0,75,8.65
434,1,0,9,2,0,130,14.8
434,1,0,18,2,0,30,3.45
434,1,0,18,3,0,125,14.54
434,1,0,18,0,0,77,8.89
434,1,0,17,1,0,91,10.46
434,1,0,16,4,0,45,4.34
434,1,0,18,0,0,109,12.56
434,1,0,18,1,0,111,12.7
434,1,0,16,2,0,172,19.84
434,1,0,17,0,0,113,13.13
434,1,0,18,2,0,104,10.9
434,1,0,17,3,0,110,12.77
434,1,0,16,2,0,190,20.48
434,1,0,17,3,0,25,2.88
434,1,0,18,2,0,147,14.39
434,1,0,17,3,0,29,3.27
434,1,0,16,0,0,164,18.33
434,1,0,10,2,0,118,12.82
434,1,0,17,3,0,96,9.86
434,1,0,15,1,0,155,16.31
434,1,0,17,3,0,100,10.4
434,1,0,9,0,0,160,17.7
434,1,0,18,1,0,160,16.96
434,1,0,16,2,0,20,1.96
434,1,0,14,4,0,51,5.71
434,1,0,9,3,0,12,0.12
434,1,0,16,3,0,160,18.11
434,1,0,18,4,0,182,20.76
434,1,0,17,1,0,39,4.38
434,1,0,17,2,0,143,15.35
434,1,0,16,4,0,28,2.86
434,1,0,13,1,0,50,4.68
434,1,0,12,3,0,125,13.31
434,1,0,15,0,0,57,5.74
434,1,0,18,3,0,179,20.76
434,1,0,9,4,0,53,6.07
434,1,0,14,1,0,39,3.77
434,1,0,13,4,0,98,9.76
434,1,0,17,0,0,56,5.42
434,1,0,9,3,0,63,7.33
434,1,0,10,0,0,159,18.1
434,1,0,9,2,0,78,7.8
434,1,0,17,2,0,40,4.23
434,1,0,10,0,0,51,5.0
434,1,0,9,2,0,25,2.34
434,1,0,9,3,0,134,13.27
434,1,0,11,4,0,118,11.95
434,1,0,16,0,0,38,4.07
434,1,0,9,2,0,150,15.56
434,1,0,15,2,0,155,17.28
434,1,0,8,4,0,67,6.55
434,1,0,17,4,0,62,6.67
434,1,0,9,1,0,111,11.14
434,1,0,17,1,0,95,10.21
434,1,0,17,4,0,63,6.51
434,1,0,16,2,0,54,5.81
434,1,0,10,4,0,85,9.12
434,1,0,10,1,0,56,5.49
434,1,0,17,1,0,61,6.69
434,1,0,17,0,0,60,6.83
434,1,0,18,1,0,108,11.19
434,1,0,13,4,0,57,6.15
434,1,0,17,0,0,80,8.83
434,1,0,17,2,0,145,16.68
434,1,0,17,1,0,111,11.75
434,1,0,9,0,0,71,8.05
434,1,0,17,2,0,29,3.35
434,1,0,17,4,0,61,7.07
434,1,0,11,1,0,64,7.32
434,1,0,10,2,0,122,14.19
434,1,0,17,2,0,68,7.75
434,1,0,16,3,0,22,2.55
434,1,0,15,1,0,141,16.27
434,1,0,16,2,0,84,9.77
434,1,0,17,3,0,28,3.22
434,1,0,17,4,0,118,12.31
434,1,0,14,0,0,34,3.93
434,1,0,16,1,0,101,11.76
434,1,0,17,2,0,135,15.62
434,1,0,16,4,0,72,8.33
434,1,0,17,0,0,48,5.59
434,1,0,17,3,0,109,12.64
434,1,0,10,0,0,69,7.8
434,1,0,17,0,0,84,9.7
434,1,0,17,2,0,64,7.41
434,1,0,15,3,0,50,5.82
434,1,0,15,0,0,36,4.16
434,1,0,17,1,0,49,5.64
434,1,0,17,2,0,161,18.59
434,1,0,10,4,0,13,1.5
434,1,0,17,4,0,115,13.33
434,1,0,17,1,0,33,3.76
434,1,0,14,2,0,33,3.77
434,1,0,17,4,0,181,20.76
434,1,0,16,0,0,88,10.03
434,1,0,9,2,0,130,14.83
434,1,0,17,3,0,129,14.83
